Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Seed Round - Cydarm,https://www.crunchbase.com/funding_round/cydarm-seed--5adcca96,Cydarm,https://www.crunchbase.com/organization/cydarm,Seed,500000,AUD,361700,2018-11-23,Right Click Capital
Seed Round - Truora,https://www.crunchbase.com/funding_round/truora-seed--1855f6ce,Truora,https://www.crunchbase.com/organization/truora,Seed,,,,2018-12-01,Magma Partners
Non Equity Assistance - BrainPlug GmbH & Co. KG,https://www.crunchbase.com/funding_round/brainplug-gmbh-co-kg-non-equity-assistance--a7cdee1d,BrainPlug GmbH & Co. KG,https://www.crunchbase.com/organization/brainplug-gmbh-co-kg,Non-equity Assistance,,,,2019-03-01,SpinLab - The HHL Accelerator
Seed Round - Hackers/Founders,https://www.crunchbase.com/funding_round/hackersfounders-seed--777373b0,Hackers/Founders,https://www.crunchbase.com/organization/hackersfounders,Seed,,,,2018-08-01,Magma Partners
Seed Round - Promotheum,https://www.crunchbase.com/funding_round/promotheum-seed--7ad3f33b,Promotheum,https://www.crunchbase.com/organization/promotheum,Seed,12000000,USD,12000000,2018-12-19,Digital Asset Group
Seed Round - OverWatchID,https://www.crunchbase.com/funding_round/overwatchid-seed--0121e2aa,OverWatchID,https://www.crunchbase.com/organization/overwatchid,Seed,2500000,USD,2500000,2018-08-29,"Copper River Advisors, IrishAngels Ventures, OCA Ventures, Rockies Venture Club, Silicon Valley Data Capital, WestWave Capital"
Series E - Illumio,https://www.crunchbase.com/funding_round/illumio-series-e--4f2d4c1d,Illumio,https://www.crunchbase.com/organization/illumio,Series E,65000000,USD,65000000,2019-02-07,J.P. Morgan Asset Management
Seed Round - Tall Poppy,https://www.crunchbase.com/funding_round/tall-poppy-seed--8700f2ca,Tall Poppy,https://www.crunchbase.com/organization/tall-poppy,Seed,1000000,USD,1000000,2018-08-04,"Liz Fong-Jones, Y Combinator"
Venture Round - Skopenow,https://www.crunchbase.com/funding_round/skopenow-series-unknown--df9b78b7,Skopenow,https://www.crunchbase.com/organization/skopenow,Venture - Series Unknown,2500000,USD,2500000,2018-10-31,"Colle Capital Partners, MS&AD Ventures, Runway Venture Partners"
Pre Seed Round - Unreal AI,https://www.crunchbase.com/funding_round/unreal-ai-pre-seed--cb00ae29,Unreal AI,https://www.crunchbase.com/organization/unreal-ai,Pre-Seed,20000,USD,20000,2019-03-15,Zeroth.AI
Private Equity Round - MakerDAO,https://www.crunchbase.com/funding_round/makerdao-private-equity--effc2013,MakerDAO,https://www.crunchbase.com/organization/makerdao,Private Equity,,,,2019-04-26,Parafi Capital
Debt Financing - OneAssist,https://www.crunchbase.com/funding_round/oneassist-consumer-solutions-debt-financing--fcd32d7f,OneAssist,https://www.crunchbase.com/organization/oneassist-consumer-solutions,Debt Financing,2400000,USD,2400000,2018-12-17,Trifecta Capital
Equity Crowdfunding - Keezel,https://www.crunchbase.com/funding_round/keezel-equity-crowdfunding--e5c6484f,Keezel,https://www.crunchbase.com/organization/keezel,Equity Crowdfunding,,,,2018-09-15,StartEngine
Seed Round - FortifyData,https://www.crunchbase.com/funding_round/fortifydata-seed--51a26bb2,FortifyData,https://www.crunchbase.com/organization/fortifydata,Seed,,,,2018-10-04,Startupbootcamp FinTech & CyberSecurity
Seed Round - Logical Safety,https://www.crunchbase.com/funding_round/logical-safety-seed--7bf2ea01,Logical Safety,https://www.crunchbase.com/organization/logical-safety,Seed,500000,EUR,573075,2019-01-01,Portugal Ventures
Series B - Snyk,https://www.crunchbase.com/funding_round/snyk-series-b--84c880bc,Snyk,https://www.crunchbase.com/organization/snyk,Series B,22000000,USD,22000000,2018-09-25,"Accel, Boldstart Ventures, GV, Heavybit"
Seed Round - HASH,https://www.crunchbase.com/funding_round/hash-2-seed--d9aa4cf0,HASH,https://www.crunchbase.com/organization/hash-2,Seed,,,,2019-01-01,"Joel Spolsky, Soho Strategy"
Funding Round - iPolicy Networks,https://www.crunchbase.com/funding_round/ipolicy-networks-undisclosed--2e91cf16,iPolicy Networks,https://www.crunchbase.com/organization/ipolicy-networks,Funding Round,,,,2019-01-01,TCV
Post-IPO Equity - Seamico Securities,https://www.crunchbase.com/funding_round/seamico-securities-post-ipo-equity--e0e7e31b,Seamico Securities,https://www.crunchbase.com/organization/seamico-securities,Post-IPO Equity,,,,2019-03-01,Chainfund Capital
Pre Seed Round - Cloudsmith,https://www.crunchbase.com/funding_round/cloudsmith-io-pre-seed--f07726c3,Cloudsmith,https://www.crunchbase.com/organization/cloudsmith-io,Pre-Seed,,,,2019-01-28,techstart
Seed Round - Citizen,https://www.crunchbase.com/funding_round/citizen-seed--ba1b5615,Citizen,https://www.crunchbase.com/organization/citizen,Seed,800000,EUR,914376,2019-01-28,Metavallon VC
Angel Round - Keyless,https://www.crunchbase.com/funding_round/keyless-technologies-ltd-angel--a3726188,Keyless,https://www.crunchbase.com/organization/keyless-technologies-ltd,Angel,200000,USD,200000,2018-10-15,"Fabio Mondini de Focatiis, Loyal.VC, Lánzame Capital SL"
Series B - Envoy,https://www.crunchbase.com/funding_round/envoy-series-b--2db0321a,Envoy,https://www.crunchbase.com/organization/envoy,Series B,43000000,USD,43000000,2018-10-23,"Andreessen Horowitz, Initialized Capital, Menlo Ventures"
Seed Round - Alpin,https://www.crunchbase.com/funding_round/alpin-seed--c3ecd1dd,Alpin,https://www.crunchbase.com/organization/alpin,Seed,2000000,USD,2000000,2018-07-26,"BCF Ventures, Conversion Capital, NEXT Frontier Capital, Techstars"
Private Equity Round - System High Corporation,https://www.crunchbase.com/funding_round/system-high-corporation-private-equity--77ec33ee,System High Corporation,https://www.crunchbase.com/organization/system-high-corporation,Private Equity,,,,2019-01-22,Enlightenment Capital
Seed Round - RD17,https://www.crunchbase.com/funding_round/rd17-seed--3838f740,RD17,https://www.crunchbase.com/organization/rd17,Seed,2500000,RUB,37028,2018-09-01,Internet Initiatives Development Fund (IIDF)
Seed Round - Agroninja,https://www.crunchbase.com/funding_round/agroninja-kft-2030-seed--05f63943,Agroninja,https://www.crunchbase.com/organization/agroninja-kft-2030,Seed,161000,EUR,179607,2019-04-26,Hiventures Investment Fund
Seed Round - Biometric Identification Data,https://www.crunchbase.com/funding_round/bid-seed--374d0e24,Biometric Identification Data,https://www.crunchbase.com/organization/bid,Seed,2500000,RUB,38194,2019-02-01,Internet Initiatives Development Fund (IIDF)
Grant - ISARA Corporation,https://www.crunchbase.com/funding_round/isara-corporation-grant--25a9e4e6,ISARA Corporation,https://www.crunchbase.com/organization/isara-corporation,Grant,7200000,CAD,5381769,2019-04-18,
Seed Round - Tenta Browser,https://www.crunchbase.com/funding_round/tenta-browser-seed--2c48d99b,Tenta Browser,https://www.crunchbase.com/organization/tenta-browser,Seed,,,,2019-01-17,ConsenSys Ventures
Grant - Zeteo Tech,https://www.crunchbase.com/funding_round/zeteo-tech-grant--c752c1b1,Zeteo Tech,https://www.crunchbase.com/organization/zeteo-tech,Grant,6500000,USD,6500000,2019-04-16,
Seed Round - Detexian,https://www.crunchbase.com/funding_round/detexian-seed--bcefbd8a,Detexian,https://www.crunchbase.com/organization/detexian,Seed,50000,AUD,36323,2018-12-05,CyRise
Seed Round - Etherisc,https://www.crunchbase.com/funding_round/etherisc-seed--93edeb9d,Etherisc,https://www.crunchbase.com/organization/etherisc,Seed,100000,USD,100000,2018-09-11,KR1
Seed Round - Dekko Secure,https://www.crunchbase.com/funding_round/dekko-secure-seed--3cb3ccac,Dekko Secure,https://www.crunchbase.com/organization/dekko-secure,Seed,50000,AUD,36323,2018-12-05,CyRise
Venture Round - PatternEx,https://www.crunchbase.com/funding_round/patternex-series-unknown--18a65518,PatternEx,https://www.crunchbase.com/organization/patternex,Venture - Series Unknown,,,,2018-08-01,SixThirty CYBER
Seed Round - CyGov,https://www.crunchbase.com/funding_round/cygov-intelligent-cyber-security-seed--f59adf75,CyGov,https://www.crunchbase.com/organization/cygov-intelligent-cyber-security,Seed,,,,2018-11-01,SixThirty CYBER
Seed Round - Zercurity,https://www.crunchbase.com/funding_round/zercurity-seed--c41f007a,Zercurity,https://www.crunchbase.com/organization/zercurity,Seed,,,,2018-09-10,CyLon
Seed Round - Token,https://www.crunchbase.com/funding_round/token-3-seed--2f873b12,Token,https://www.crunchbase.com/organization/token-3,Seed,300000,USD,300000,2019-04-02,
Series A - PureSec,https://www.crunchbase.com/funding_round/puresec-series-a--dafb3731,PureSec,https://www.crunchbase.com/organization/puresec,Series A,7000000,USD,7000000,2018-10-04,"Entrée Capital, Square Peg Capital, TLV Partners"
Angel Round - Crypta Labs,https://www.crunchbase.com/funding_round/crypta-labs-angel--28f69c80,Crypta Labs,https://www.crunchbase.com/organization/crypta-labs,Angel,1500000,GBP,1958252,2019-04-09,
Venture Round - Osprey,https://www.crunchbase.com/funding_round/osprey-f2db-series-unknown--9fb43afe,Osprey,https://www.crunchbase.com/organization/osprey-f2db,Venture - Series Unknown,1099939,GBP,1452912,2018-07-01,24 Haymarket
Convertible Note - Minut,https://www.crunchbase.com/funding_round/minut-convertible-note--4610892e,Minut,https://www.crunchbase.com/organization/minut,Convertible Note,,,,2018-10-23,"HAX, SOSV"
Seed Round - CloudSEK,https://www.crunchbase.com/funding_round/cloudsek-seed--e90b91f4,CloudSEK,https://www.crunchbase.com/organization/cloudsek,Seed,140000000,INR,1974723,2018-11-27,"Exfinity Venture Partners, StartupXseed Ventures"
Series A - Alyne,https://www.crunchbase.com/funding_round/alyne-series-a--4f24cfa6,Alyne,https://www.crunchbase.com/organization/alyne,Series A,3000000,EUR,3389152,2018-11-27,"ALSTIN, Hannover Digital Investments GmbH"
Pre Seed Round - SimpleSense,https://www.crunchbase.com/funding_round/simplesense-pre-seed--efa8bab3,SimpleSense,https://www.crunchbase.com/organization/simplesense,Pre-Seed,210000,USD,210000,2018-08-23,"Secure Erie Accelerator, Sierra Innovations"
Seed Round - Jointech,https://www.crunchbase.com/funding_round/jointech-seed--5057f3a7,Jointech,https://www.crunchbase.com/organization/jointech,Seed,,,,2018-10-10,"IndieBio, SOSV"
Seed Round - Stabilitas,https://www.crunchbase.com/funding_round/stabilitas-seed--a4550766,Stabilitas,https://www.crunchbase.com/organization/stabilitas,Seed,1350000,USD,1350000,2018-09-21,Cascade Angels Fund
Series B - 360 Enterprise Security Group,https://www.crunchbase.com/funding_round/360-enterprise-security-group-series-b--c3a10029,360 Enterprise Security Group,https://www.crunchbase.com/organization/360-enterprise-security-group,Series B,900000000,CNY,131326757,2019-01-08,
Private Equity Round - Tanium,https://www.crunchbase.com/funding_round/tanium-private-equity--d621888f,Tanium,https://www.crunchbase.com/organization/tanium,Private Equity,200000000,USD,200000000,2018-10-02,"Adage Capital Management, Baillie Gifford, Wellington Management"
Pre Seed Round - Stagira,https://www.crunchbase.com/funding_round/stagira-pre-seed--446c97c7,Stagira,https://www.crunchbase.com/organization/stagira,Pre-Seed,20000,USD,20000,2018-09-24,ICONYC labs
Seed Round - Beetles Cyber Security Ltd.,https://www.crunchbase.com/funding_round/beetles-seed--b7b2feeb,Beetles Cyber Security Ltd.,https://www.crunchbase.com/organization/beetles,Seed,20000000,BDT,237853,2019-03-13,BD Ventures
Venture Round - DriveLock SE,https://www.crunchbase.com/funding_round/centertools-software-series-unknown--fc2b63df,DriveLock SE,https://www.crunchbase.com/organization/centertools-software,Venture - Series Unknown,3000000,EUR,3418651,2019-01-04,Nordwind Capital GmbH
Venture Round - TIG,https://www.crunchbase.com/funding_round/tig-series-unknown--5b1a615e,TIG,https://www.crunchbase.com/organization/tig,Venture - Series Unknown,7580000,USD,7580000,2019-01-03,Business Growth Fund
Grant - Signaturit,https://www.crunchbase.com/funding_round/signaturit-solutions-grant--8dd0c002,Signaturit,https://www.crunchbase.com/organization/signaturit-solutions,Grant,,,,2018-12-12,Horizon 2020
Seed Round - MetaCert,https://www.crunchbase.com/funding_round/metacert-seed--857d3341,MetaCert,https://www.crunchbase.com/organization/metacert,Seed,150000,USD,150000,2018-07-01,Richard Titus
Series A - StopDDoS,https://www.crunchbase.com/funding_round/stopddos-series-a--23972e3b,StopDDoS,https://www.crunchbase.com/organization/stopddos,Series A,20000000,USD,20000000,2018-10-26,"PSL Ventures, ULan Network"
Venture Round - KineticFuse,https://www.crunchbase.com/funding_round/kineticfuse-series-unknown--1da0355b,KineticFuse,https://www.crunchbase.com/organization/kineticfuse,Venture - Series Unknown,,,,2019-03-25,Dreamit Ventures
Venture Round - Stringbean Technologies,https://www.crunchbase.com/funding_round/stringbean-technologies-series-unknown--de298c80,Stringbean Technologies,https://www.crunchbase.com/organization/stringbean-technologies,Venture - Series Unknown,,,,2019-03-25,Dreamit Ventures
Series D - Exabeam,https://www.crunchbase.com/funding_round/exabeam-series-d--dacbf1a8,Exabeam,https://www.crunchbase.com/organization/exabeam,Series D,50000000,USD,50000000,2018-08-14,"Aspect Ventures, Cisco Investments, Icon Ventures, Lightspeed Venture Partners, Norwest Venture Partners"
Series B - Libify,https://www.crunchbase.com/funding_round/libify-series-b--8c1d6cfe,Libify,https://www.crunchbase.com/organization/libify,Series B,6000000,EUR,6954110,2018-10-11,"Bayern Kapital GmbH, coparion, Heliad Equity Partners, yabeo capital"
Series B - Tresorit,https://www.crunchbase.com/funding_round/tresorium-series-b--95aec08c,Tresorit,https://www.crunchbase.com/organization/tresorium,Series B,11500000,EUR,13076072,2018-12-21,"3TS Capital Partners, Andreas Kemi, Day One Capital, Marton Anka, PortfoLion"
Series A - Xage Security,https://www.crunchbase.com/funding_round/xage-security-series-a--64393ee6,Xage Security,https://www.crunchbase.com/organization/xage-security,Series A,4000000,USD,4000000,2018-12-28,Saudi Aramco Energy Ventures
Corporate Round - Arkose Labs,https://www.crunchbase.com/funding_round/arkoselabs-corporate-round--fccea62c,Arkose Labs,https://www.crunchbase.com/organization/arkoselabs,Corporate Round,6500000,USD,6500000,2018-11-15,PayPal
Series B - Votiro,https://www.crunchbase.com/funding_round/votiro-series-b--510abade,Votiro,https://www.crunchbase.com/organization/votiro,Series B,8000000,USD,8000000,2018-11-14,Senetas
Series B - Irisity AB (publ),https://www.crunchbase.com/funding_round/mindmancer-series-b--2f57ba66,Irisity AB (publ),https://www.crunchbase.com/organization/mindmancer,Series B,3000000,USD,3000000,2018-11-01,"JCE Group, Stena Ventures"
Funding Round - RADAR,https://www.crunchbase.com/funding_round/radar-llc-undisclosed--6691fc52,RADAR,https://www.crunchbase.com/organization/radar-llc,Funding Round,,,,2018-11-12,Vista Equity Partners
Venture Round - ZeroNorth,https://www.crunchbase.com/funding_round/zeronorth-series-unknown--4af3a3da,ZeroNorth,https://www.crunchbase.com/organization/zeronorth,Venture - Series Unknown,6000000,USD,6000000,2018-11-27,
Pre Seed Round - Hotspoter,https://www.crunchbase.com/funding_round/hotspoter-pre-seed--9bb2c782,Hotspoter,https://www.crunchbase.com/organization/hotspoter,Pre-Seed,15000,EUR,16777,2019-05-23,EIT Digital Accelerator
Secondary Market - Dataminr,https://www.crunchbase.com/funding_round/dataminr-secondary-market--4fe0ef82,Dataminr,https://www.crunchbase.com/organization/dataminr,Secondary Market,,,,2018-09-04,"EquityZen, SharesPost Investment Management"
Post-IPO Equity - Scout,https://www.crunchbase.com/funding_round/scout-post-ipo-equity--947f5b07,Scout,https://www.crunchbase.com/organization/scout,Post-IPO Equity,7400000,USD,7400000,2018-12-12,Prosegur
Series A - Dimension,https://www.crunchbase.com/funding_round/dimension-293e-series-a--0716f75a,Dimension,https://www.crunchbase.com/organization/dimension-293e,Series A,400000,USD,400000,2018-10-15,NEO Global Capital (NGC)
Convertible Note - LogDog,https://www.crunchbase.com/funding_round/logdog-convertible-note--45b2f886,LogDog,https://www.crunchbase.com/organization/logdog,Convertible Note,1000000,USD,1000000,2018-07-15,"BRM Capital, Firstime Venture Capital"
Grant - Carnegie Endowment for International Peace,https://www.crunchbase.com/funding_round/carnegie-endowment-for-international-peace-grant--80db7d9b,Carnegie Endowment for International Peace,https://www.crunchbase.com/organization/carnegie-endowment-for-international-peace,Grant,2000000,USD,2000000,2018-12-08,William and Flora Hewlett Foundation
Grant - Jonga,https://www.crunchbase.com/funding_round/jonga-grant--3d614a57,Jonga,https://www.crunchbase.com/organization/jonga,Grant,654000,ZAR,46172,2018-12-07,Technology Innovation Agency
Series B - Latch,https://www.crunchbase.com/funding_round/latch-series-b--a9f86c23,Latch,https://www.crunchbase.com/organization/latch,Series B,70000000,USD,70000000,2018-08-22,"Balyasny Asset Management, Brookfield Asset Management, Camber Creek, Corigin, Lux Capital, Primary Venture Partners, RRE Ventures, Third Prime"
Series C - Demisto,https://www.crunchbase.com/funding_round/demisto-series-c--8b57b2b8,Demisto,https://www.crunchbase.com/organization/demisto,Series C,43000000,USD,43000000,2018-10-10,"Accel, ClearSky, Greylock Partners"
Venture Round - Cortex Logic,https://www.crunchbase.com/funding_round/cortex-logic-series-unknown--165ac2ff,Cortex Logic,https://www.crunchbase.com/organization/cortex-logic,Venture - Series Unknown,,,,2019-02-05,
Debt Financing - HYAS InfoSec,https://www.crunchbase.com/funding_round/hyas-infosec-debt-financing--f400be84,HYAS InfoSec,https://www.crunchbase.com/organization/hyas-infosec,Debt Financing,2000000,USD,2000000,2018-11-28,Silicon Valley Bank
Venture Round - Neki,https://www.crunchbase.com/funding_round/neki-series-unknown--3643c55d,Neki,https://www.crunchbase.com/organization/neki,Venture - Series Unknown,190000,EUR,216133,2018-10-25,"Ship2B, SODIAR"
Funding Round - Secucial,https://www.crunchbase.com/funding_round/secucial-undisclosed--45c18637,Secucial,https://www.crunchbase.com/organization/secucial,Funding Round,,,,2018-07-01,"CyLon, ICE71"
Private Equity Round - Sonatype,https://www.crunchbase.com/funding_round/sonatype-private-equity--444d53da,Sonatype,https://www.crunchbase.com/organization/sonatype,Private Equity,80000000,USD,80000000,2018-09-07,"Accel, Goldman Sachs Principal Strategic Investments, HWVP, Hummer Winblad Venture Partners, TPG"
Pre Seed Round - GlobeKeeper,https://www.crunchbase.com/funding_round/globekeeper-pre-seed--b7417c44,GlobeKeeper,https://www.crunchbase.com/organization/globekeeper,Pre-Seed,,,,2018-12-27,TAU Ventures
Convertible Note - Secureo GmbH,https://www.crunchbase.com/funding_round/secureo-gmbh-convertible-note--d64989db,Secureo GmbH,https://www.crunchbase.com/organization/secureo-gmbh,Convertible Note,,,,2019-01-14,aws Gründerfonds (aws Founders Fund)
Seed Round - KineticFuse,https://www.crunchbase.com/funding_round/kineticfuse-seed--8c11d026,KineticFuse,https://www.crunchbase.com/organization/kineticfuse,Seed,700000,USD,700000,2018-08-21,Dreamit Ventures
Seed Round - Pryon,https://www.crunchbase.com/funding_round/pryon-seed--6b76875a,Pryon,https://www.crunchbase.com/organization/pryon,Seed,4500000,USD,4500000,2018-11-13,"Attic Ventures, BootstrapLabs, Carolina Angel Network, Engage Ventures, Full Tilt Capital, Good Growth Capital, Greycroft, Rise of the Rest, Sequoia Scout, Tech Square Ventures, Triangle Angel Partners, Two Sigma Ventures"
Corporate Round - Ondot Systems,https://www.crunchbase.com/funding_round/ondot-corporate-round--f92bf643,Ondot Systems,https://www.crunchbase.com/organization/ondot,Corporate Round,,,,2018-10-22,Citi Ventures
Seed Round - Safe 365,https://www.crunchbase.com/funding_round/safe-365-seed--8b47d0c8,Safe 365,https://www.crunchbase.com/organization/safe-365,Seed,615000,EUR,715961,2018-07-02,Mangrove Capital Partners
Venture Round - CloudKnox Security,https://www.crunchbase.com/funding_round/cloudknox-security-inc-series-unknown--ef0413d9,CloudKnox Security,https://www.crunchbase.com/organization/cloudknox-security-inc,Venture - Series Unknown,10750000,USD,10750000,2018-10-03,"ClearSky, Dell Technologies Capital, Foundation Capital"
Seed Round - Base Operations,https://www.crunchbase.com/funding_round/base-operations-seed--112a0f4a,Base Operations,https://www.crunchbase.com/organization/base-operations,Seed,,,,2018-10-01,"Glasswing Ventures, Good Growth Capital, Magma Partners, Techstars, Vela Partners"
Seed Round - Zerv,https://www.crunchbase.com/funding_round/zerv-seed--e5b0f3f5,Zerv,https://www.crunchbase.com/organization/zerv,Seed,750000,USD,750000,2019-01-11,
Venture Round - AnchorFree,https://www.crunchbase.com/funding_round/anchorfree-series-unknown--dff17a18,AnchorFree,https://www.crunchbase.com/organization/anchorfree,Venture - Series Unknown,295000000,USD,295000000,2018-09-05,"8VC, Accel, Green Bay Ventures, SignalFire, WndrCo"
Series A - ISARA Corporation,https://www.crunchbase.com/funding_round/isara-corporation-series-a--93cc6fba,ISARA Corporation,https://www.crunchbase.com/organization/isara-corporation,Series A,10000000,USD,10000000,2018-11-19,Shasta Ventures
Series E - Zimperium,https://www.crunchbase.com/funding_round/zimperium-series-e--43c5b6c5,Zimperium,https://www.crunchbase.com/organization/zimperium,Series E,12000000,USD,12000000,2018-11-16,Sierra Ventures
Private Equity Round - Converged Security Solutions,https://www.crunchbase.com/funding_round/converged-security-solutions-private-equity--396f76b4,Converged Security Solutions,https://www.crunchbase.com/organization/converged-security-solutions,Private Equity,,,,2018-11-14,Tecum Capital Partners
Venture Round - ContinYou,https://www.crunchbase.com/funding_round/continyou-series-unknown--4dba5f60,ContinYou,https://www.crunchbase.com/organization/continyou,Venture - Series Unknown,9000000,NOK,1049305,2018-12-11,
Pre Seed Round - Fast,https://www.crunchbase.com/funding_round/byepass-pre-seed--7cca7d40,Fast,https://www.crunchbase.com/organization/byepass,Pre-Seed,,,,2019-06-01,
Series F - Fastly,https://www.crunchbase.com/funding_round/fastly-series-f--a67b2e94,Fastly,https://www.crunchbase.com/organization/fastly,Series F,40000000,USD,40000000,2018-07-17,"Deutsche Telekom Capital Partners, Sozo Ventures, Swisscom Ventures"
Funding Round - Canary,https://www.crunchbase.com/funding_round/canary-undisclosed--5933c411,Canary,https://www.crunchbase.com/organization/canary,Funding Round,25000000,USD,25000000,2018-10-16,Smartfrog
Series A - Lakeba Group Pty Ltd,https://www.crunchbase.com/funding_round/lakeba-corporation-series-a--ff84e02d,Lakeba Group Pty Ltd,https://www.crunchbase.com/organization/lakeba-corporation,Series A,10000000,AUD,7313999,2018-12-01,
Series C - Dtex Systems,https://www.crunchbase.com/funding_round/dtex-systems-series-c--9e922d01,Dtex Systems,https://www.crunchbase.com/organization/dtex-systems,Series C,500000,USD,500000,2018-12-26,Norwest Venture Partners
"Seed Round - Valqari, LLC",https://www.crunchbase.com/funding_round/valqari-llc-seed--77783c6c,"Valqari, LLC",https://www.crunchbase.com/organization/valqari-llc,Seed,1500000,USD,1500000,2019-03-01,
Series A - Glotech (Grandhonor),https://www.crunchbase.com/funding_round/glotech-grandhonor-series-a--f207db7f,Glotech (Grandhonor),https://www.crunchbase.com/organization/glotech-grandhonor,Series A,14436889,USD,14436889,2018-10-12,Addor Capital
Series A - HYAS InfoSec,https://www.crunchbase.com/funding_round/hyas-infosec-series-a--5aad5b54,HYAS InfoSec,https://www.crunchbase.com/organization/hyas-infosec,Series A,6700000,USD,6700000,2018-09-24,"M12, Susa Ventures"
Seed Round - CoinJax,https://www.crunchbase.com/funding_round/coinjax-seed--70c9073d,CoinJax,https://www.crunchbase.com/organization/coinjax,Seed,,,,2018-10-12,Asia Focus Group
Series B - CybelAngel,https://www.crunchbase.com/funding_round/cybelangel-series-b--4fe976f5,CybelAngel,https://www.crunchbase.com/organization/cybelangel,Series B,12000000,USD,12000000,2018-10-11,"Bpifrance, Serena"
Grant - Stabilitas,https://www.crunchbase.com/funding_round/stabilitas-grant--e248d675,Stabilitas,https://www.crunchbase.com/organization/stabilitas,Grant,1100000,USD,1100000,2018-11-08,National Science Foundation
Funding Round - Biodit Global Technology JSC,https://www.crunchbase.com/funding_round/biodit-global-technology-jsc-undisclosed--96fb74e4,Biodit Global Technology JSC,https://www.crunchbase.com/organization/biodit-global-technology-jsc,Funding Round,292860,USD,292860,2018-07-31,Impetus Capital
"Venture Round - Knock Software, Inc",https://www.crunchbase.com/funding_round/knock-software-inc-series-unknown--25c86215,"Knock Software, Inc",https://www.crunchbase.com/organization/knock-software-inc,Venture - Series Unknown,2600000,USD,2600000,2018-10-18,
Series A - StrongKey,https://www.crunchbase.com/funding_round/strongauth-series-a--ecf53a6f,StrongKey,https://www.crunchbase.com/organization/strongauth,Series A,10000000,USD,10000000,2018-10-09,Systena America
Seed Round - Fortr3ss,https://www.crunchbase.com/funding_round/fortr3ss-seed--7fff1bed,Fortr3ss,https://www.crunchbase.com/organization/fortr3ss,Seed,500000,USD,500000,2018-12-08,
Series A - Arkose Labs,https://www.crunchbase.com/funding_round/arkoselabs-series-a--37260e23,Arkose Labs,https://www.crunchbase.com/organization/arkoselabs,Series A,6000000,USD,6000000,2018-09-05,"PayPal, U.S. Venture Partners (USVP)"
Grant - Karsa,https://www.crunchbase.com/funding_round/karsa-grant--44880775,Karsa,https://www.crunchbase.com/organization/karsa,Grant,50000,EUR,57012,2018-11-01,European Innovation Council
Pre Seed Round - 1702ai,https://www.crunchbase.com/funding_round/cinedit-pre-seed--f421eabf,1702ai,https://www.crunchbase.com/organization/cinedit,Pre-Seed,100000,USD,100000,2018-07-01,Champel Capital
Pre Seed Round - Neopag,https://www.crunchbase.com/funding_round/neopag-pre-seed--17fb8507,Neopag,https://www.crunchbase.com/organization/neopag,Pre-Seed,,,,2019-01-01,
Series A - Fleetsmith,https://www.crunchbase.com/funding_round/fleetsmith-series-a--1ecfd879,Fleetsmith,https://www.crunchbase.com/organization/fleetsmith,Series A,,,,2019-01-01,
Seed Round - PAXAFE,https://www.crunchbase.com/funding_round/paxafe-seed--43630bc0,PAXAFE,https://www.crunchbase.com/organization/paxafe,Seed,300000,USD,300000,2018-09-01,gener8tor
Seed Round - Noknox,https://www.crunchbase.com/funding_round/noknox-seed--43d009f4,Noknox,https://www.crunchbase.com/organization/noknox,Seed,500000,USD,500000,2018-10-08,
Venture Round - PolySign,https://www.crunchbase.com/funding_round/polysign-series-unknown--0654a433,PolySign,https://www.crunchbase.com/organization/polysign,Venture - Series Unknown,8204000,USD,8204000,2018-12-04,
Series A - iCommunity,https://www.crunchbase.com/funding_round/icommunity-series-a--93114a29,iCommunity,https://www.crunchbase.com/organization/icommunity,Series A,600000,USD,600000,2018-10-02,Algebra Ventures
Seed Round - Kaspard,https://www.crunchbase.com/funding_round/kaspard-seed--f65a2406,Kaspard,https://www.crunchbase.com/organization/kaspard,Seed,,,,2019-03-21,
Series B - Ivideon,https://www.crunchbase.com/funding_round/ivideon-series-b--437340f5,Ivideon,https://www.crunchbase.com/organization/ivideon,Series B,8000000,USD,8000000,2018-10-02,"Rusnano Sistema Sicar, Skolkovo Ventures"
Series B - MYPINPAD,https://www.crunchbase.com/funding_round/mypinpad-series-b--4ce3ca96,MYPINPAD,https://www.crunchbase.com/organization/mypinpad,Series B,20000000,USD,20000000,2018-10-23,Asia Principal Capital
Series A - Owl Cameras,https://www.crunchbase.com/funding_round/owl-cameras-series-a--124b617d,Owl Cameras,https://www.crunchbase.com/organization/owl-cameras,Series A,10000000,USD,10000000,2018-08-14,"Canvas Ventures, Menlo Ventures"
Grant - AbiliSense,https://www.crunchbase.com/funding_round/abilisense-grant--52262a8e,AbiliSense,https://www.crunchbase.com/organization/abilisense,Grant,15000,USD,15000,2018-09-12,
Post-IPO Equity - DroneShield,https://www.crunchbase.com/funding_round/droneshield-post-ipo-equity--57727065,DroneShield,https://www.crunchbase.com/organization/droneshield,Post-IPO Equity,1300000,AUD,921842,2019-02-08,
Series A - Myki,https://www.crunchbase.com/funding_round/ki-series-a--390e128a,Myki,https://www.crunchbase.com/organization/ki,Series A,4000000,USD,4000000,2018-09-05,"B&Y Venture Partners, BECO Capital, Leap Ventures"
