Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Angel Round - Arkose Labs,https://www.crunchbase.com/funding_round/arkoselabs-angel--63ebcc61,Arkose Labs,https://www.crunchbase.com/organization/arkoselabs,Angel,,,,2018-03-15,Melbourne Angels
Seed Round - Gospel Technology,https://www.crunchbase.com/funding_round/gospel-technology-seed--1dfde3ba,Gospel Technology,https://www.crunchbase.com/organization/gospel-technology,Seed,,,,2017-08-01,OpenDoor Venture Capital
Seed Round - Badrap,https://www.crunchbase.com/funding_round/badrap-seed--2a12b54d,Badrap,https://www.crunchbase.com/organization/badrap,Seed,244000,EUR,299054,2018-01-22,Ääkköset Oy
Seed Round - Minim,https://www.crunchbase.com/funding_round/minim-seed--7188a70e,Minim,https://www.crunchbase.com/organization/minim,Seed,2500000,USD,2500000,2018-04-30,"Company Ventures, Flybridge Capital Partners, Founder Collective"
Series A - Deep Sentinel,https://www.crunchbase.com/funding_round/deep-sentinel-series-a--354cbe3e,Deep Sentinel,https://www.crunchbase.com/organization/deep-sentinel,Series A,,,,2018-04-09,Basis Set Ventures
Seed Round - CyCognito,https://www.crunchbase.com/funding_round/cycognito-seed--3674c289,CyCognito,https://www.crunchbase.com/organization/cycognito,Seed,,,,2018-01-01,"Sorenson Capital, UpWest Labs"
Seed Round - SafeHouse,https://www.crunchbase.com/funding_round/safehouse-ffed-seed--de981c2b,SafeHouse,https://www.crunchbase.com/organization/safehouse-ffed,Seed,,,,2018-01-01,CyLon
Seed Round - Iotsploit,https://www.crunchbase.com/funding_round/iotsploit-co-seed--71cdf0e0,Iotsploit,https://www.crunchbase.com/organization/iotsploit-co,Seed,,,,2018-01-01,CyLon
Seed Round - WebARX,https://www.crunchbase.com/funding_round/webarx-seed--d5f19f54,WebARX,https://www.crunchbase.com/organization/webarx,Seed,,,,2018-01-01,CyLon
Grant - Sequestim,https://www.crunchbase.com/funding_round/sequestim-grant--307b0a7d,Sequestim,https://www.crunchbase.com/organization/sequestim,Grant,,,,2018-02-23,
Series A - Terbium Labs,https://www.crunchbase.com/funding_round/terbium-labs-series-a--7158ff39,Terbium Labs,https://www.crunchbase.com/organization/terbium-labs,Series A,6000000,USD,6000000,2017-11-29,"Bonsal Capital, Glasswing Ventures"
Seed Round - TrueFort,https://www.crunchbase.com/funding_round/truefort-seed--8965e1e0,TrueFort,https://www.crunchbase.com/organization/truefort,Seed,4000000,USD,4000000,2017-09-04,
Pre Seed Round - Springdel,https://www.crunchbase.com/funding_round/springdel-pre-seed--124a5325,Springdel,https://www.crunchbase.com/organization/springdel,Pre-Seed,,,,2018-03-01,
"Pre Seed Round - Valqari, LLC",https://www.crunchbase.com/funding_round/valqari-llc-pre-seed--4c1a3ea1,"Valqari, LLC",https://www.crunchbase.com/organization/valqari-llc,Pre-Seed,500000,USD,500000,2017-07-01,
Pre Seed Round - TRAPMINE,https://www.crunchbase.com/funding_round/trapmine-pre-seed--eba82b8c,TRAPMINE,https://www.crunchbase.com/organization/trapmine,Pre-Seed,,,,2017-09-19,"Lars Neupart, Peter Sandberg, Startup Wise Guys"
Seed Round - Orchid Labs,https://www.crunchbase.com/funding_round/orchid-labs-seed--efcdc0ea,Orchid Labs,https://www.crunchbase.com/organization/orchid-labs,Seed,4700000,USD,4700000,2017-10-26,"Andreessen Horowitz, Blockchain Capital, Compound, Fabric Ventures, Firestartr, Jyri Engestrom, MetaStable Capital, Polychain, Richard Muirhead, Sequoia Capital, Struck Capital, Struck Capital Crypto, Threshold, Tuesday Capital"
Equity Crowdfunding - DinDin,https://www.crunchbase.com/funding_round/dindin-equity-crowdfunding--d4d58cb0,DinDin,https://www.crunchbase.com/organization/dindin,Equity Crowdfunding,600000,BRL,181192,2018-03-23,EqSeed
Venture Round - Decision Sciences,https://www.crunchbase.com/funding_round/decision-sciences-series-unknown--fa3f2a0b,Decision Sciences,https://www.crunchbase.com/organization/decision-sciences,Venture - Series Unknown,20000000,USD,20000000,2017-10-27,
Series C - Tongdun Technology,https://www.crunchbase.com/funding_round/tongdun-technology-series-c--4f9a0d2d,Tongdun Technology,https://www.crunchbase.com/organization/tongdun-technology,Series C,78200000,USD,78200000,2017-10-10,"China Cinda Asset Management, Tiantu Capital"
Seed Round - D-ID,https://www.crunchbase.com/funding_round/d-id-seed--0e0d8d91,D-ID,https://www.crunchbase.com/organization/d-id,Seed,4000000,USD,4000000,2018-01-22,"Foundation Capital, Maverick Ventures, Pegasus Tech Ventures, Pitango Venture Capital, Y Combinator"
Seed Round - Nect,https://www.crunchbase.com/funding_round/nect-2-seed--f2f88ded,Nect,https://www.crunchbase.com/organization/nect-2,Seed,,,,2017-12-18,"DvH Ventures, IFB Innovationsstarter GmbH"
Series A - Immuta,https://www.crunchbase.com/funding_round/immuta-series-a--29c36474,Immuta,https://www.crunchbase.com/organization/immuta,Series A,6700000,USD,6700000,2017-07-01,"Conversion Capital, Drive Capital, Greycroft, Ohio Innovation Fund"
Seed Round - Templarbit,https://www.crunchbase.com/funding_round/templarbit-seed--a2e48615,Templarbit,https://www.crunchbase.com/organization/templarbit,Seed,3000000,USD,3000000,2018-02-21,"205 Capital, Lightspeed Venture Partners, Oleg Rogynskyy, Somesh Dash, Tech Coast Angels, Tim Eades, Y Combinator"
Seed Round - Ermes Cyber Security,https://www.crunchbase.com/funding_round/ermes-cyber-security-seed--e895b4c6,Ermes Cyber Security,https://www.crunchbase.com/organization/ermes-cyber-security,Seed,,,,2018-01-01,I3P
Series D - CrowdStrike,https://www.crunchbase.com/funding_round/crowdstrike-series-d--4bae30b9,CrowdStrike,https://www.crunchbase.com/organization/crowdstrike,Series D,25000000,USD,25000000,2017-10-19,"CapitalG, InstantScale Ventures"
Seed Round - Osprey,https://www.crunchbase.com/funding_round/osprey-f2db-seed--e83c1df6,Osprey,https://www.crunchbase.com/organization/osprey-f2db,Seed,,,,2018-01-01,24 Haymarket
Seed Round - Exeon Analytics,https://www.crunchbase.com/funding_round/exeon-analytics-seed--2839dd58,Exeon Analytics,https://www.crunchbase.com/organization/exeon-analytics,Seed,100000,CHF,104622,2017-08-29,Venture Kick
Venture Round - Orchid Labs,https://www.crunchbase.com/funding_round/orchid-labs-series-unknown--b05d5630,Orchid Labs,https://www.crunchbase.com/organization/orchid-labs,Venture - Series Unknown,36128073,USD,36128073,2018-04-20,"Andreessen Horowitz, Blockchain Capital, BoxGroup, Compound, MetaStable Capital, Polychain, Sequoia Capital, Threshold, Visary Capital"
Seed Round - Trueface,https://www.crunchbase.com/funding_round/trueface-ai-seed--ab9dfbe8,Trueface,https://www.crunchbase.com/organization/trueface-ai,Seed,,,,2018-01-18,500 Startups
Pre Seed Round - KashIO,https://www.crunchbase.com/funding_round/kashio-inc-pre-seed--06e71426,KashIO,https://www.crunchbase.com/organization/kashio-inc,Pre-Seed,,,,2018-01-01,Singularity University Ventures
Pre Seed Round - Signatrix,https://www.crunchbase.com/funding_round/signatrix-pre-seed--6270c967,Signatrix,https://www.crunchbase.com/organization/signatrix,Pre-Seed,,,,2018-03-01,EXIST
Seed Round - PQShield,https://www.crunchbase.com/funding_round/pqshield-seed--79e2a5c8,PQShield,https://www.crunchbase.com/organization/pqshield,Seed,,,,2018-05-01,Oxford Sciences Innovation
Pre Seed Round - Signatrix,https://www.crunchbase.com/funding_round/signatrix-pre-seed--37596d33,Signatrix,https://www.crunchbase.com/organization/signatrix,Pre-Seed,,,,2018-04-01,Alfred Bauer
Seed Round - goFlux,https://www.crunchbase.com/funding_round/goflux-seed--ad1f3638,goFlux,https://www.crunchbase.com/organization/goflux,Seed,450000,USD,450000,2018-02-01,
Seed Round - EnvKey,https://www.crunchbase.com/funding_round/envkey-seed--227c4d11,EnvKey,https://www.crunchbase.com/organization/envkey,Seed,,,,2018-01-04,"FundersClub, Y Combinator"
Seed Round - Fescaro,https://www.crunchbase.com/funding_round/fescaro-seed--a8317a6f,Fescaro,https://www.crunchbase.com/organization/fescaro,Seed,,,,2017-08-08,
Pre Seed Round - The TIC Company,https://www.crunchbase.com/funding_round/the-tic-company-pre-seed--b62697c9,The TIC Company,https://www.crunchbase.com/organization/the-tic-company,Pre-Seed,760000,NZD,538535,2018-01-01,
Seed Round - Guardknox,https://www.crunchbase.com/funding_round/guardknox-seed--fecb2093,Guardknox,https://www.crunchbase.com/organization/guardknox,Seed,4000000,USD,4000000,2018-01-01,
Pre Seed Round - eFirma.com,https://www.crunchbase.com/funding_round/firmale-com-pre-seed--00b9a71d,eFirma.com,https://www.crunchbase.com/organization/firmale-com,Pre-Seed,1300000,MXN,68594,2017-12-10,Lightcone Group
Seed Round - Depublish,https://www.crunchbase.com/funding_round/depublish-seed--03528633,Depublish,https://www.crunchbase.com/organization/depublish,Seed,,,,2018-01-01,NDRC
Seed Round - RapidID,https://www.crunchbase.com/funding_round/rapidid-seed--bb4b102f,RapidID,https://www.crunchbase.com/organization/rapidid,Seed,1000000,AUD,768900,2017-07-01,
Private Equity Round - Premiere Digital Services,https://www.crunchbase.com/funding_round/premiere-digital-services-private-equity--90c3ccb2,Premiere Digital Services,https://www.crunchbase.com/organization/premiere-digital-services,Private Equity,,,,2017-10-23,Clarion Capital Partners
Funding Round - Galaxkey,https://www.crunchbase.com/funding_round/galaxkey-undisclosed--a13490cf,Galaxkey,https://www.crunchbase.com/organization/galaxkey,Funding Round,2500000,GBP,3368409,2017-12-01,
Seed Round - TrackMyRisks,https://www.crunchbase.com/funding_round/trackmyrisks-seed--298cc6ab,TrackMyRisks,https://www.crunchbase.com/organization/trackmyrisks,Seed,140600,GBP,199097,2018-01-27,
Debt Financing - Dashlane,https://www.crunchbase.com/funding_round/dashlane-debt-financing--e6adacfe,Dashlane,https://www.crunchbase.com/organization/dashlane,Debt Financing,10000000,USD,10000000,2018-04-26,"Hercules Capital, Inc."
Series A - Averon,https://www.crunchbase.com/funding_round/averon-series-a--0857c286,Averon,https://www.crunchbase.com/organization/averon,Series A,8300000,USD,8300000,2017-10-23,"500 Startups, Adam Ayers, Avalon Ventures, Kevin Mahaffey, Telefonica"
Series A - Cyber Observer,https://www.crunchbase.com/funding_round/cyberobserver-series-a--b3be97bb,Cyber Observer,https://www.crunchbase.com/organization/cyberobserver,Series A,3000000,USD,3000000,2017-07-02,"SixThirty CYBER, Swarth Group, Talis Capital"
Series B - Everspin,https://www.crunchbase.com/funding_round/everspin-series-b--d73d7e3f,Everspin,https://www.crunchbase.com/organization/everspin,Series B,14249140,USD,14249140,2018-03-30,SBI Group
Pre Seed Round - EcoSteer,https://www.crunchbase.com/funding_round/ecosteer-pre-seed--89d7d0b1,EcoSteer,https://www.crunchbase.com/organization/ecosteer,Pre-Seed,100000,EUR,116285,2017-11-01,
Pre Seed Round - AbiliSense,https://www.crunchbase.com/funding_round/abilisense-pre-seed--d66ce6ec,AbiliSense,https://www.crunchbase.com/organization/abilisense,Pre-Seed,450000,USD,450000,2018-01-01,
Series B - Everspin,https://www.crunchbase.com/funding_round/everspin-series-b--a9699cdb,Everspin,https://www.crunchbase.com/organization/everspin,Series B,4262174,USD,4262174,2018-04-14,BlackPine
Seed Round - MessageControl,https://www.crunchbase.com/funding_round/mailcontrol-seed--9db47e85,MessageControl,https://www.crunchbase.com/organization/mailcontrol,Seed,3200000,USD,3200000,2018-01-20,
Series A - Integrated Portfolio Solutions,https://www.crunchbase.com/funding_round/integrated-portfolio-solutions-series-a--04183932,Integrated Portfolio Solutions,https://www.crunchbase.com/organization/integrated-portfolio-solutions,Series A,3000000,AUD,2281094,2017-12-04,Aura Ventures
Seed Round - RIPS Technologies,https://www.crunchbase.com/funding_round/rips-technologies-seed--76535045,RIPS Technologies,https://www.crunchbase.com/organization/rips-technologies,Seed,,,,2017-07-18,eCAPITAL entrepreneurial Partners AG
Equity Crowdfunding - SayVU,https://www.crunchbase.com/funding_round/sayvu-equity-crowdfunding--27d96b4e,SayVU,https://www.crunchbase.com/organization/sayvu,Equity Crowdfunding,400000,USD,400000,2017-08-15,
Venture Round - SwiftComply,https://www.crunchbase.com/funding_round/swiftcomply-ie-series-unknown--3001be48,SwiftComply,https://www.crunchbase.com/organization/swiftcomply-ie,Venture - Series Unknown,,,,2017-11-16,"Arts Alliance, HOWZAT Partners"
Seed Round - Kraydel,https://www.crunchbase.com/funding_round/kraydel-seed--009c8316,Kraydel,https://www.crunchbase.com/organization/kraydel,Seed,1200000,GBP,1655709,2018-01-16,"Clarendon Fund Managers, Hambro Perks Ltd., Public, techstart"
Seed Round - Orchid Labs,https://www.crunchbase.com/funding_round/orchid-labs-seed--f1e3d3e3,Orchid Labs,https://www.crunchbase.com/organization/orchid-labs,Seed,,,,2017-08-01,Yes VC
Series A - Light Theto,https://www.crunchbase.com/funding_round/light-theto-beijing-science-and-technology-development-co-series-a--07fbbda0,Light Theto,https://www.crunchbase.com/organization/light-theto-beijing-science-and-technology-development-co,Series A,10000000,USD,10000000,2017-11-02,"Baidu Ventures, Shunwei Capital, ZhenFund"
Debt Financing - VerdEnergy,https://www.crunchbase.com/funding_round/verdenergy-debt-financing--47781962,VerdEnergy,https://www.crunchbase.com/organization/verdenergy,Debt Financing,200000,GBP,263994,2017-11-16,"Mercia Technologies, Northern Powerhouse Investment Fund"
Pre Seed Round - TiNC Works!,https://www.crunchbase.com/funding_round/tinc-works-pre-seed--5d3ba293,TiNC Works!,https://www.crunchbase.com/organization/tinc-works,Pre-Seed,250000,EUR,296547,2017-09-01,
Seed Round - NUTS Technologies Inc.,https://www.crunchbase.com/funding_round/nuts-technologies-seed--e37e6c7e,NUTS Technologies Inc.,https://www.crunchbase.com/organization/nuts-technologies,Seed,2300000,USD,2300000,2018-04-16,
Pre Seed Round - Swiss Security Solutions,https://www.crunchbase.com/funding_round/swiss-security-solutions-pre-seed--e54918b8,Swiss Security Solutions,https://www.crunchbase.com/organization/swiss-security-solutions,Pre-Seed,20000,CHF,21241,2018-03-01,
Venture Round - Altave,https://www.crunchbase.com/funding_round/altave-series-unknown--727cfb89,Altave,https://www.crunchbase.com/organization/altave,Venture - Series Unknown,5000000,BRL,1503239,2018-03-27,"Bozano Investimentos, Triaxis Capital"
Grant - Advanced Protection Systems,https://www.crunchbase.com/funding_round/advanced-protection-systems-sp-z-o-o-grant--98345e31,Advanced Protection Systems,https://www.crunchbase.com/organization/advanced-protection-systems-sp-z-o-o,Grant,45000,EUR,53518,2017-12-01,Space3ac
Seed Round - QBRICS,https://www.crunchbase.com/funding_round/qbrics-seed--c881e3dc,QBRICS,https://www.crunchbase.com/organization/qbrics,Seed,20000,USD,20000,2017-09-06,"Queen City Fintech, Stacked Capital"
Seed Round - Wrap Technologies,https://www.crunchbase.com/funding_round/wrap-technologies-seed--2bee4c8e,Wrap Technologies,https://www.crunchbase.com/organization/wrap-technologies,Seed,,,,2017-07-17,
"Seed Round - Mahalo Technologies, Inc.",https://www.crunchbase.com/funding_round/mahalo-software-seed--a2474921,"Mahalo Technologies, Inc.",https://www.crunchbase.com/organization/mahalo-software,Seed,1000000,USD,1000000,2018-02-01,
Seed Round - Dimension,https://www.crunchbase.com/funding_round/dimension-293e-seed--36dd8b20,Dimension,https://www.crunchbase.com/organization/dimension-293e,Seed,600000,USD,600000,2018-01-10,FREES FUND
Series B - Socure,https://www.crunchbase.com/funding_round/socure-series-b--3f61e4d4,Socure,https://www.crunchbase.com/organization/socure,Series B,13900000,USD,13900000,2017-08-09,"AltaIR Capital, Commerce Ventures, Flint Capital, Santander InnoVentures, Two Sigma Ventures, Work-Bench"
Seed Round - Steel Mountain Systems Corp.,https://www.crunchbase.com/funding_round/steel-mountain-systems-corp-seed--c7cf9cdf,Steel Mountain Systems Corp.,https://www.crunchbase.com/organization/steel-mountain-systems-corp,Seed,120000,USD,120000,2018-01-15,StartupYard
Seed Round - Devcon Detect,https://www.crunchbase.com/funding_round/dev-con-detect-seed--ae4d7041,Devcon Detect,https://www.crunchbase.com/organization/dev-con-detect,Seed,1290000,USD,1290000,2017-07-01,"Chad Fowler, Engage Ventures, Global Accelerator Network, Golden Seeds, Hajak AB, Innova Memphis, Jennifer Collins, Las Olas Venture Capital (LOVC), Newfund Capital, Off the Grid Ventures, Start Co., Techstars, The JumpFund, Wolf River Angeles"
Seed Round - globaliD,https://www.crunchbase.com/funding_round/global-id-seed--cab8316c,globaliD,https://www.crunchbase.com/organization/global-id,Seed,,,,2017-07-28,"AltaIR Capital, Arbor Ventures, Camp One Ventures, Hard Yaka"
Equity Crowdfunding - Knightscope,https://www.crunchbase.com/funding_round/knightscope-inc-equity-crowdfunding--a3166624,Knightscope,https://www.crunchbase.com/organization/knightscope-inc,Equity Crowdfunding,26000000,USD,26000000,2017-09-21,"Bright Success Capital, Konica Minolta Inc, SeedInvest"
