ID,organization,state,industry,exposure,records
ITRC20150721-02,"Integral Health Plan, Inc.",FL,Medical/Healthcare,Yes - Published #,7549
ITRC20150721-01,St. John's Episcopal Hospital (Episcopal Health Servic,NY,Medical/Healthcare,Yes - Published #,509
ITRC20150717-01,UCLA Health,CA,Medical/Healthcare,Yes - Published #,4500000
ITRC20150715-02,Ohio University Hospitals,OH,Medical/Healthcare,Yes - Published #,300
ITRC20150715-01,Howard (University) Hospital,DC,Medical/Healthcare,Yes - Published #,1445
ITRC20150714-03,Arkansas Blue Cross and Blue Shield / Treat Insurance,AR,Medical/Healthcare,Yes - Published #,560
ITRC20150713-05,National Seating & Mobility,TN,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150713-04,United Seating and Mobility/dba Numotion,CT,Medical/Healthcare,Yes - Published #,2722
ITRC20150713-03,CVS Health,RI,Medical/Healthcare,Yes - Published #,12914
ITRC20150707-05,University of California San Francisco,CA,Medical/Healthcare,Yes - Published #,435
ITRC20150707-04,UPMC Health Plan,PA,Medical/Healthcare,Yes - Published #,722
ITRC20150707-02,Montefiore Health System,NY,Medical/Healthcare,Yes - Published #,12517
ITRC20150707-01,Orlando Health,FL,Medical/Healthcare,Yes - Published #,3421
ITRC20150629-17,"Success 4 Kids & Families, Inc.",FL,Medical/Healthcare,Yes - Published #,506
ITRC20150629-15,Meritus Medical Center,MD,Medical/Healthcare,Yes - Published #,1029
ITRC20150629-11,St. Martin Parish School-Based Health Centers,LA,Medical/Healthcare,Yes - Published #,3000
ITRC20150629-10,"Central Brooklyn Medical Group, PC",NY,Medical/Healthcare,Yes - Published #,4223
ITRC20150629-09,Truman Medical Center,MO,Medical/Healthcare,Yes - Published #,503
ITRC20150629-08,"Keystone Pharmacy, Inc.",MD,Medical/Healthcare,Yes - Published #,500
ITRC20150629-07,"Implants, Dentures & Dental DBA Half Dental",NV,Medical/Healthcare,Yes - Published #,12000
ITRC20150629-04,University of California Irvine Medical Center,CA,Medical/Healthcare,Yes - Published #,4859
ITRC20150629-02,Medical Informatics Engineering (MIE) / NoMoreClipbo,IN,Medical/Healthcare,Yes - Published #,3900000
ITRC20150625-01,Trustmark Mutual Holding Company,IL,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150623-05,Cooper University Health Care,NJ,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150616-10,Volcano Precision Guided Therapy,CA,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150616-07,National Seating & Mobility,TN,Medical/Healthcare,Yes - Published #,9627
ITRC20150616-04,Heartland Dental,IL,Medical/Healthcare,Yes - Published #,3197
ITRC20150616-01,Akorn Inc,OH,Medical/Healthcare,Yes - Published #,50000
ITRC20150615-02,Global Care Delivery / North Shore-LIJ Health System,NY,Medical/Healthcare,Yes - Published #,18213
ITRC20150609-09,Rite Aid Corporation,PA,Medical/Healthcare,Yes - Published #,2345
ITRC20150609-03,My Fast Lab,IN,Medical/Healthcare,Yes - Published #,170
ITRC20150609-01,Blue Shield of California / California Physicians' Servic,CA,Medical/Healthcare,Yes - Published #,843
ITRC20150605-05,Fred Finch Youth Center,CA,Medical/Healthcare,Yes - Published #,6871
ITRC20150602-05,AFLAC,GA,Medical/Healthcare,Yes - Published #,6166
ITRC20150602-04,Buffalo Heart Group,NY,Medical/Healthcare,Yes - Published #,567
ITRC20150602-03,Richmond Radiology,KY,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150602-01,Alexian Brothers Medical Center,IL,Medical/Healthcare,Yes - Published #,632
ITRC20150601-01,U.S. HealthWorks / Dignity Health,CA,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150528-04,Unity Recovery Group,FL,Medical/Healthcare,Yes - Published #,1000
ITRC20150528-01,Thomas H. Boyd Memorial Hospital,IL,Medical/Healthcare,Yes - Published #,8300
ITRC20150526-06,University of Rochester Medical Center,NY,Medical/Healthcare,Yes - Published #,3403
ITRC20150526-04,Beacon Health System,IN,Medical/Healthcare,Yes - Published #,306789
ITRC20150526-01,CareFirst BlueCross BlueShield,MD,Medical/Healthcare,Yes - Published #,1100000
ITRC20150519-09,Florida Department of Health,FL,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150519-07,UPMC - University of Pittsburgh Medical Center,PA,Medical/Healthcare,Yes - Published #,2259
ITRC20150519-06,Jersey City Medical Center,NJ,Medical/Healthcare,Yes - Published #,1447
ITRC20150519-05,ADT LLC Group Health & Welfare Plan,FL,Medical/Healthcare,Yes - Published #,3074
ITRC20150519-04,MetroHealth,OH,Medical/Healthcare,Yes - Published #,981
ITRC20150519-03,Bellevue Hospital Center,NY,Medical/Healthcare,Yes - Published #,3334
ITRC20150519-02,Jacobi Medical Center,NY,Medical/Healthcare,Yes - Published #,90060
ITRC20150519-01,Eastern Maine Healthcare Systems,ME,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150518-08,"Medical Management, LLC",ID,Medical/Healthcare,Yes - Published #,20512
ITRC20150518-07,Associated Dentists,MN,Medical/Healthcare,Yes - Published #,4725
ITRC20150518-06,"CEMEX, Inc.",TX,Medical/Healthcare,Yes - Published #,880
ITRC20150518-04,Duke LifePoint Conemaugh Memorial Medical Center,PA,Medical/Healthcare,Yes - Published #,2259
ITRC20150507-03,Orlando Health - paper breach,FL,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150507-02,"Summit Health, Inc.",PA,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150504-01,Walgreen Co.,IL,Medical/Healthcare,Yes - Published #,1138
ITRC20150501-01,Partners HealthCare / Nantucket Cottage Hospital,MA,Medical/Healthcare,Yes - Published #,3321
ITRC20150430-02,Wellmont Health System,TN,Medical/Healthcare,Yes - Published #,1726
ITRC20150429-02,Project Vida Health Center,TN,Medical/Healthcare,Yes - Published #,7700
ITRC20150429-01,Oregon's Health CO-OP,OR,Medical/Healthcare,Yes - Published #,14000
ITRC20150428-14,Community Mercy Health Partners / Springfield Region,OH,Medical/Healthcare,Yes - Published #,2000
ITRC20150428-13,Griffin Health Services,CT,Medical/Healthcare,Yes - Published #,397
ITRC20150428-09,Consolidated Tribal Health Project,CA,Medical/Healthcare,Yes - Published #,4885
ITRC20150428-08,University of Illinois at Chicago,IL,Medical/Healthcare,Yes - Published #,3000
ITRC20150428-07,CompuNet Clinical Laboratories,OH,Medical/Healthcare,Yes - Published #,2584
ITRC20150428-06,Seton Family of Hospitals / Ascension,TX,Medical/Healthcare,Yes - Published #,39000
ITRC20150428-05,Community Health Network,IN,Medical/Healthcare,Yes - Published #,650
ITRC20150428-01,"Saint Agnes Health Care, Inc. (Ascension)",MD,Medical/Healthcare,Yes - Published #,24967
ITRC20150423-03,St. Vincent Medical Group,IN,Medical/Healthcare,Yes - Published #,760
ITRC20150420-02,Office of Dr. Anthony T.R. Green,NY,Medical/Healthcare,Yes - Published #,7448
ITRC20150416-03,American Sleep Medicine,CA,Medical/Healthcare,Yes - Published #,1787
ITRC20150416-02,Children's Heart Center,NV,Medical/Healthcare,Yes - Published #,8791
ITRC20150416-01,Allina Health,MN,Medical/Healthcare,Yes - Published #,6000
ITRC20150414-04,Schaeffler Group USA,SC,Medical/Healthcare,Yes - Published #,550
ITRC20150414-03,Western Montana Clinic,MT,Medical/Healthcare,Yes - Published #,7038
ITRC20150414-02,Stanislaus Surgical Hospital,CA,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150413-14,Office of Dr. Patrick Le,CA,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150413-06,Pediatric Associates,FL,Medical/Healthcare,Yes - Published #,627
ITRC20150413-04,Cigna-Health Spring,TN,Medical/Healthcare,Yes - Published #,862
ITRC20150413-03,PIH Health Hospital - Whittier,CA,Medical/Healthcare,Yes - Published #,826
ITRC20150413-02,SUPERVALU Group Health Plan,IL,Medical/Healthcare,Yes - Published #,782
ITRC20150413-01,Covenant Ministries of Benevolance,IL,Medical/Healthcare,Yes - Published #,782
ITRC20150407-06,"Office of Elizabeth Kerner, M.D.",TX,Medical/Healthcare,Yes - Published #,873
ITRC20150403-02,"7-11, Inc. Comprehensive Welfare Benefits Plan No. 52",TX,Medical/Healthcare,Yes - Published #,1688
ITRC20150401-02,McDermott Will & Emery,IL,Medical/Healthcare,Yes - Published #,880
ITRC20150401-01,Freelancers Insurance Company,NY,Medical/Healthcare,Yes - Published #,43068
ITRC20150330-22,"Hartford Surgical Associates, PA",MD,Medical/Healthcare,Yes - Published #,350
ITRC20150330-18,Cigna,CT,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150330-07,Aetna,CT,Medical/Healthcare,Yes - Published #,133
ITRC20150330-03,Kane Hall Barry Neurology,TX,Medical/Healthcare,Yes - Published #,600
ITRC20150329-03,Mount Sinai Medical Center,FL,Medical/Healthcare,Yes - Published #,1406
ITRC20150329-02,Life Care Center of Attleboro,MA,Medical/Healthcare,Yes - Published #,2473
ITRC20150329-01,AT&T Group Health Plan,TX,Medical/Healthcare,Yes - Published #,50000
ITRC20150323-02,Aventura Hospital and Medical Center,FL,Medical/Healthcare,Yes - Published #,686
ITRC20150320-04,Florida Hospital,FL,Medical/Healthcare,Yes - Published #,8700
ITRC20150320-02,EyeCare of Bartlesville,OK,Medical/Healthcare,Yes - Published #,4000
ITRC20150320-01,Advance Rehabilitation & Consulting LTD,GA,Medical/Healthcare,Yes - Published #,570
ITRC20150318-10,Sacred Heart Health System (Ascension Health),FL,Medical/Healthcare,Yes - Published #,14177
ITRC20150318-06,Amedisys,CA,Medical/Healthcare,Yes - Published #,6909
ITRC20150318-05,Kaiser Foundation Health Plan of the Mid-Atlantic Stat,MD,Medical/Healthcare,Yes - Published #,630
ITRC20150318-03,Children's National Health System,DC,Medical/Healthcare,Yes - Published #,18000
ITRC20150318-02,Advantage Dental (Advantage Consolidated LLC),OR,Medical/Healthcare,Yes - Published #,151626
ITRC20150318-01,Premera Blue Cross,WA,Medical/Healthcare,Yes - Published #,11000000
ITRC20150313-02,Providence ST. Joseph Medical Center / Providence H,WA,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150313-01,Aurora Health Care,WI,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150312-02,"Clinical Reference Laboratory, Inc.",KS,Medical/Healthcare,Yes - Published #,4668
ITRC20150312-01,Mosaic Medical,OR,Medical/Healthcare,Yes - Published #,2207
ITRC20150310-02,Blue Cross Blue Shield - Michigan,MI,Medical/Healthcare,Yes - Published #,5514
ITRC20150309-07,Indiana State Medical Association,IN,Medical/Healthcare,Yes - Published #,38351
ITRC20150309-05,Valley Community Healthcare,CA,Medical/Healthcare,Yes - Published #,1223
ITRC20150309-04,"Office of Sharon J. Jones, M.D.",CA,Medical/Healthcare,Yes - Published #,1342
ITRC20150309-03,St. Mary's (Health) Medical Center (Ascension Health),IN,Medical/Healthcare,Yes - Published #,3952
ITRC20150309-02,San Francisco General Hospital,CA,Medical/Healthcare,Yes - Published #,2500
ITRC20150304-01,Xtra Mile Ambulance Service Company,TX,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150303-06,"Benecard Services, Inc.",NJ,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150303-01,Blue Cross Blue Shield - Minnesota,MN,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150302-09,Suburban Lung Associates / FileFax Inc.,IL,Medical/Healthcare,Yes - Published #,2984
ITRC20150302-06,Medical College of Wisconsin,WI,Medical/Healthcare,Yes - Published #,400
ITRC20150302-05,Home Respiratory Care,CA,Medical/Healthcare,Yes - Published #,1285
ITRC20150302-04,South Sunflower County Hospital,MS,Medical/Healthcare,Yes - Published #,19000
ITRC20150302-03,Pathway to Hope,FL,Medical/Healthcare,Yes - Published #,600
ITRC20150302-02,Hunt Regional Medical Partners,TX,Medical/Healthcare,Yes - Published #,3000
ITRC20150302-01,"Office of Raymond Mark Turner, MD",NV,Medical/Healthcare,Yes - Published #,2153
ITRC20150225-03,"Anthem, Inc. (non-customers) - Blue Cross Blue Shield",IN,Medical/Healthcare,Yes - Published #,8800000
ITRC20150223-03,Planned Parenthood Southwest Ohio,OH,Medical/Healthcare,Yes - Published #,5000
ITRC20150223-02,Office of Arturo Tomas,IL,Medical/Healthcare,Yes - Published #,680
ITRC20150223-01,Lone Star Circle of Care,TX,Medical/Healthcare,Yes - Published #,8700
ITRC20150220-01,Office of Cathrine Steinborn DDS,CA,Medical/Healthcare,Yes - Published #,3224
ITRC20150217-14,"Otsuka America, Inc.",CA,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150217-12,Harvard Pilgrim Health Care,MA,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150217-07,State of Franklin Healthcare Associates,TN,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150217-06,Kaiser Permanente Hawaii,HI,Medical/Healthcare,Yes - Published #,6600
ITRC20150217-05,"Office of Ronald D. Garrett-Roe, MD",TX,Medical/Healthcare,Yes - Published #,1600
ITRC20150217-04,North Dallas Urogynecology PLLC,TX,Medical/Healthcare,Yes - Published #,678
ITRC20150217-03,National Pain Institute,FL,Medical/Healthcare,Yes - Published #,500
ITRC20150217-02,mdINR LLC,FL,Medical/Healthcare,Yes - Published #,1859
ITRC20150217-01,"Office of David E. Hansen, DDS PS",WA,Medical/Healthcare,Yes - Published #,2000
ITRC20150213-04,Dartmouth-Hitchcock Medical Center,NH,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150209-01,Rainier Surgical Inc.,TX,Medical/Healthcare,Yes - Published #,4920
ITRC20150205-02,Boston Baskin Cancer Foundation,MA,Medical/Healthcare,Yes - Published #,56694
ITRC20150205-01,"Anthem, Inc. - Customers",IN,Medical/Healthcare,Yes - Published #,78800000
ITRC20150202-02,Umass Memorial Medical Group,MA,Medical/Healthcare,Yes - Published #,14000
ITRC20150202-01,Senior Health Partners / Premier Home Health,NY,Medical/Healthcare,Yes - Published #,2772
ITRC20150130-01,Riverside County Regional Medical Center (RCRMC) #,CA,Medical/Healthcare,Yes - Published #,7925
ITRC20150127-03,Harel Chiropractic,WI,Medical/Healthcare,Yes - Published #,3000
ITRC20150126-01,California Pacific Medical Center,CA,Medical/Healthcare,Yes - Published #,845
ITRC20150123-13,St. Peter's Health Partners,NY,Medical/Healthcare,Yes - Published #,5117
ITRC20150122-01,Sunglo Home Health Services,TX,Medical/Healthcare,Yes - Unknown #,Unknown
